劳伦皮埃尔蒂芬=Lao Luân Bì Ai Nhĩ Đế Phân
北斗七星月光舞=Bắc Đẩu Thất Tinh Nguyệt Quang Vũ
天极九转心法=Thiên Cực Cửu Chuyển Tâm Pháp
尼古拉斯二世=Ni Cổ Lạp Tư Nhị Thế
斩妖灭魔剑诀=Trảm Yêu Diệt Ma Kiếm Quyết
烈火天罡剑诀=Liệt Hỏa Thiên Cang Kiếm Quyết
特里帕蒂啐格=Đặc Lý Mạt Đế Thối Cách
特里帕蒂辛格=Đặc Lý Mạt Đế Tân Cách
瞬间转移大法=Thuấn Gian Chuyển Di Đại Pháp
阿布拉莫维奇=A Bố Lạp Mạc Duy Kỳ
降魔金刚法力=Hàng Ma Kim Cương Pháp Lực
下猎户悬臂=Hạ Liệp Hộ Huyền Tí
九门连星阵=Cửu Môn Liên Tinh Trận
五雷正天诀=Ngũ Lôi Chính Thiên Quyết
修罗绝天阵=Tu La Tuyệt Thiên Trận
克劳塞维斯=Khắc Lao Tắc Duy Tư
克莱乌迪马=Khắc Lai Ô Địch Mã
克莱门重工=Khắc Lai Môn Trọng Công
凤凰书学院=Phượng Hoàng Thư Học Viện
南希伯伦斯=Nam Hi Bá Luân Tư
卢克雷蒂娅=Lô Khắc Lôi Đế Á
哈利法克斯=Cáp Lợi Pháp Khắc Tư
哈立法克斯=Cáp Lập Pháp Khắc Tư
四灵群妖阵=Tứ Linh Quần Yêu Trận
大天罗神功=Đại Thiên La Thần Công
大慈大悲手=Đại Từ Đại Bi Thủ
天星失魂散=Thiên Tinh Thất Hồn Tán
天河群星阵=Thiên Hà Quần Tinh Trận
太清纯阳阵=Thái Thanh Thuần Dương Trận
太玄裂天道=Thái Huyền Liệt Thiên Đạo
如意心魂剑=Như Ý Tâm Hồn Kiếm
安东尼奥龙=An Đông Ni Áo Long
察罕特穆尔=Sát Hãn Đặc Mục Nhĩ
就想起来的=liền nhớ
山本十八郎=Sơn Bổn Thập Bát Lang
巴尔塔扎尔=Ba Nhĩ Tháp Trát Nhĩ
布雷肯里奇=Bố Lôi Khẳng Lý Kỳ
庐山不归路=Lư Sơn Bất Quy Lộ
弗极基米尔=Phất Cực Cơ Mễ Nhĩ
心禅不灭诀=Tâm Thiện Bất Diệt Quyết
戴德斯维尔=Đái Đức Tư Duy Nhĩ
摩尔克斯亚=Ma Nhĩ Khắc Tư Á
敏敏特穆尔=Mẫn Mẫn Đặc Mục Nhĩ
易天十二诀=Dịch Thiên Thập Nhị Quyết
普鲁斯托顿=Phổ Lỗ Tư Thác Đốn
梅斯菲尔德=Mai Tư Phỉ Nhĩ Đức
洛斯梅尔特=Lạc Tư Mai Nhĩ Đặc
海纳梵森特=Hải Nạp Phạm Sâm Đặc
玄冰震魂诀=Huyền Băng Chấn Hồn Quyết
玄灵神火阵=Huyền Linh Thần Hỏa Trận
皮儿马黑麻=Bì Nhi Mã Hắc Ma
石中焱炽铁=Thạch Trung Diễm Sí Thiết
神龙定星阵=Thần Long Định Tinh Trận
秋山林一夫=Thu Sơn Lâm Nhất Phu
秋山秣一夫=Thu Sơn Mạt Nhất Phu
米诺斯良格=Mễ Nặc Tư Lương Cách
约翰伯伦斯=Ước Hàn Bá Luân Tư
绝生十六式=Tuyệt Sanh Thập Lục Thức
罗德格里斯=La Đức Cách Lý Tư
罗斯柴尔德=La Tư Sài Nhĩ Đức
苍云奇绝阵=Thương Vân Kì Tuyệt Trận
苏莱曼四世=Tô Lai Mạn Tứ Thế
血玉玲珑塔=Huyết Ngọc Linh Lung Tháp
赵 ※ 云=Triệu Vân
聂星海=Niếp Tinh Hải
聂星秋=Niếp Tinh Thu
聂生产=Niếp Sinh Sản
聂皇杰=Niếp Hoàng Kiệt
聂神公=Niếp Thần Công
聂空环=Niếp Không Hoàn
聂远梓=Niếp Viễn Tử
聂远清=Niếp Viễn Thanh
聂青云=Niếp Thanh Vân
聂青松=Niếp Thanh Tùng
聂青洪=Niếp Thanh Hồng
聂青花=Niếp Thanh Hoa
聂青铜=Niếp Thanh Đồng
聂青锋=Niếp Thanh Phong
聂青阳=Niếp Thanh Dương
聂风华=Niếp Phong Hoa
聂风妍=Niếp Phong Nghiên
聂风官=Niếp Phong Quan
聂风行=Niếp Phong Hành
聂风雷=Niếp Phong Lôi
聂麻子=Niếp Ma Tử
聂龙山=Niếp Long Sơn
肇事方=Triệu Sự Phương
肖令时=Tiếu Lệnh Thì
肖伊林=Tiếu Y Lâm
肖俊臣=Tiếu Tuấn Thần
肖傲霜=Tiếu Ngạo Sương
肖广田=Tiếu Quảng Điền
肖庆丰=Tiếu Khánh Phong
肖念春=Tiếu Niệm Xuân
肖政东=Tiếu Chánh Đông
肖明霞=Tiếu Minh Hà
肖晓凤=Tiếu Hiểu Phượng
肖景成=Tiếu Cảnh Thành
肖梦堂=Tiếu Mộng Đường
肖楚生=Tiếu Sở Sanh
肖浩民=Tiếu Hạo Dân
肖玉云=Tiếu Ngọc Vân
肖玉敏=Tiếu Ngọc Mẫn
肖玉雪=Tiếu Ngọc Tuyết
肖竣臣=Tiếu Thuân Thần
肖绝尘=Tiếu Tuyệt Trần
肖虎石=Tiếu Hổ Thạch
肖达明=Tiếu Đạt Minh
肖锐峰=Tiếu Duệ Phong
肖锐锋=Tiếu Duệ Phong
肖青璇=Tiếu Thanh Tuyền
肖青轩=Tiếu Thanh Hiên
肖顺昌=Tiếu Thuận Xương
肖飞城=Tiếu Phi Thành
肯亚尔=Khẳng Á Nhĩ
肯德基=Khẳng Đức Cơ
胖同桌=Bàn Đồng Trác
胡一刀=Hồ Nhất Đao
胡不回=Hồ Bất Hồi
胡不归=Hồ Bất Quy
胡世林=Hồ Thế Lâm
胡世雄=Hồ Thế Hùng
胡为国=Hồ Vi Quốc
胡为民=Hồ Vi Dân
胡之刚=Hồ Chi Cương
胡云逸=Hồ Vân Dật
胡余冲=Hồ Dư Trùng
胡余山=Hồ Dư Sơn
胡叶梅=Hồ Diệp Mai
胡嘉英=Hồ Gia Anh
胡宇恒=Hồ Vũ Hằng
胡宗庆=Hồ Tông Khánh
胡小东=Hồ Tiểu Đông
胡小江=Hồ Tiểu Giang
胡峻议=Hồ Tuấn Nghị
胡得士=Hồ Đắc Sĩ
胡志学=Hồ Chí Học
胡承志=Hồ Thừa Chí
胡晓东=Hồ Hiểu Đông
胡月儿=Hồ Nguyệt Nhi
胡正康=Hồ Chánh Khang
胡汉三=Hồ Hán Tam
胡泰和=Hồ Thái Hòa
胡淮安=Hồ Hoài An
胡红梅=Hồ Hồng Mai
胡舒卫=Hồ Thư Vệ
胡茵茹=Hồ Nhân Như
胡菲菲=Hồ Phỉ Phỉ
胡赛花=Hồ Tái Hoa
胡辛雪=Hồ Tân Tuyết
胡重之=Hồ Trọng Chi
胡雪岩=Hồ Tuyết Nham
胡青牛=Hồ Thanh Ngưu
腾云凯=Đằng Vân Khải
腾云龙=Đằng Vân Long
腾青山=Đằng Thanh Sơn
腾青虎=Đằng Thanh Hổ
臧莎莎=Tang Toa Toa
臧金堂=Tang Kim Đường
至上林=Chí Thượng Lâm
舒马赫=Thư Mã Hách
舞阳剑=Vũ Dương Kiếm
色天王=Sắc Thiên Vương
艾一戈=Ngả Nhất Qua
艾丽丝=Ngả Lệ Ti
艾丽莎=Ngả Lệ Toa
艾尔文=Ngả Nhĩ Văn
艾尔泰=Ngải Nhĩ Thái
艾弗森=Ngả Phất Sâm
艾斯克=Ngả Tư Khắc
艾福兰=Ngải Phúc Lan
艾芙琳=Ngả Phù Lâm
艾荷娃=Ngả Hà Oa
艾莉丝=Ngả Lỵ Ti
艾莉云=Ngải Lỵ Vân
艾莉妮=Ngả Lỵ Ny
艾莉婕=Ngả Lỵ Tiệp
艾莉芸=Ngả Lỵ Vân
艾马尔=Ngả Mã Nhĩ
芬耶斯=Phân Da Tư
花北石=Hoa Bắc Thạch
花小蝶=Hoa Tiểu Điệp
花抱月=Hoa Bão Nguyệt
花无云=Hoa Vô Vân
花无影=Hoa Vô Ảnh
花无缺=Hoa Vô Khuyết
花无道=Hoa Vô Đạo
花樱桃=Hoa Anh Đào
花满楼=Hoa Mãn Lâu
花自流=Hoa Tự Lưu
花语婕=Hoa Ngữ Tiệp
花逍遥=Hoa Tiêu Dao
花非梦=Hoa Phi Mộng
花非玉=Hoa Phi Ngọc
花非花=Hoa Phi Hoa
花韵霞=Hoa Vận Hà
芳菲雪=Phương Phỉ Tuyết
苍柏子=Thương Bách Tử
苍江军=Thương Giang Quân
苍龙谷=Thương Long Cốc
苏一鸣=Tô Nhất Minh
苏丹红=Tô Đan Hồng
苏任甲=Tô Nhâm Giáp
苏佳贞=Tô Giai Trinh
苏俊峰=Tô Tuấn Phong
苏俊来=Tô Tuấn Lai
苏倩倩=Tô Thiến Thiến
苏元朗=Tô Nguyên Lãng
苏克罗=Tô Khắc La
苏凌菲=Tô Lăng Phỉ
苏刘氏=Tô Lưu Thị
苏加西=Tô Gia Tây
苏卿怜=Tô Khanh Liên
苏卿月=Tô Khanh Nguyệt
苏唯君=Tô Duy Quân
苏墨虞=Tô Mặc Ngu
苏大风=Tô Đại Phong
苏妲己=Tô Đát Kỷ
苏嫣嫣=Tô Yên Yên
苏安之=Tô An Chi
苏小红=Tô Tiểu Hồng
苏小苏=Tô Tiểu Tô
苏巧彤=Tô Xảo Đồng
苏应明=Tô Ứng Minh
苏志斌=Tô Chí Bân
苏忠红=Tô Trung Hồng
苏恺闻=Tô Khải Văn
苏慕勒=Tô Mộ Lặc
苏慕柔=Tô Mộ Nhu
苏慕白=Tô Mộ Bạch
苏慕青=Tô Mộ Thanh
苏才建=Tô Tài Kiến
苏摩尔=Tô Ma Nhĩ
苏斯曼=Tô Tư Mạn
苏明清=Tô Minh Thanh
苏明莹=Tô Minh Oánh
苏明诚=Tô Minh Thành
苏星浪=Tô Tinh Lãng
苏晨泉=Tô Thần Tuyền
苏景天=Tô Cảnh Thiên
苏枕书=Tô Chẩm Thư
苏海棠=Tô Hải Đường
苏环山=Tô Hoàn Sơn
苏琳琳=Tô Lâm Lâm
苏瓦丽=Tô Ngõa Lệ
苏田氏=Tô Điền Thị
苏留芳=Tô Lưu Phương
苏白安=Tô Bạch An
苏眉儿=Tô Mi Nhi
苏破云=Tô Phá Vân
苏穆勒=Tô Mục Lặc
苏穆青=Tô Mục Thanh
苏紫兰=Tô Tử Lan
苏紫轩=Tô Tử Hiên
苏绫鳕=Tô Lăng Tuyết
苏莱曼=Tô Lai Mạn
苏菲娅=Tô Phỉ Á
苏蓉蓉=Tô Dung Dung
苏语晴=Tô Ngữ Tình
苏贝贝=Tô Bối Bối
苏轩衣=Tô Hiên Y
苏金珠=Tô Kim Châu
苏金荣=Tô Kim Vinh
苏铁柱=Tô Thiết Trụ
苏铁球=Tô Thiết Cầu
苏雁妮=Tô Nhạn Ny
苏雪云=Tô Tuyết Vân
苏雷斯=Tô Lôi Tư
苏青海=Tô Thanh Hải
苏静茹=Tô Tĩnh Như
苏黎风=Tô Lê Phong
苏黛儿=Tô Đại Nhi
苗一中=Miêu Nhất Trung
苗人凤=Miêu Nhân Phượng
苗小苗=Miêu Tiểu Miêu
苗恒生=Miêu Hằng Sanh
苗烟雨=Miêu Yên Vũ
苗碧君=Miêu Bích Quân
苟会旺=Cẩu Hội Vượng
苟建兴=Cẩu Kiến Hưng
苦寂寺=Khổ Tịch Tự
范一飞=Phạm Nhất Phi
范世亭=Phạm Thế Đình
范世天=Phạm Thế Thiên
范仲扬=Phạm Trọng Dương
范仲淹=Phạm Trọng Yêm
范佩尼=Phạm Bội Ni
范加比=Phạm Gia Bỉ
范和佛=Phạm Hòa Phật
范妍儿=Phạm Nghiên Nhi
范婉华=Phạm Uyển Hoa
范嫚紜=Phạm Mạn Vân
范宏刚=Phạm Hoành Cương
范思琪=Phạm Tư Kỳ
范文雅=Phạm Văn Nhã
范春香=Phạm Xuân Hương
范海涛=Phạm Hải Đào
范玉冰=Phạm Ngọc Băng
范睿恒=Phạm Duệ Hằng
范雄奇=Phạm Hùng Kỳ
范龙特=Phạm Long Đặc
荆独行=Kinh Độc Hành
荣富贵=Vinh Phú Quý
荣月英=Vinh Nguyệt Anh
荣福贵=Vinh Phúc Quý
莉莉丝=Lỵ Lỵ Ti
莉莉娅=Lỵ Lỵ Á
莉莉安=Lỵ Lỵ An
莉莉斯=Lỵ Lỵ Tư
莎尔拉=Toa Nhĩ Lạp
莎曼拉=Toa Mạn Lạp
莫云海=Mạc Vân Hải
莫伊林=Mạc Y Lâm
莫伽斯=Mạc Già Tư
莫千斤=Mạc Thiên Cân
莫千言=Mạc Thiên Ngôn
莫声谷=Mạc Thanh Cốc
莫天机=Mạc Thiên Cơ
莫天行=Mạc Thiên Hành
莫妮卡=Mạc Ny Tạp
莫子伦=Mạc Tử Luân
莫家焚=Mạc Gia Phần
莫容燕=Mạc Dung Yến
莫富豪=Mạc Phú Hào
莫尼卡=Mạc Ni Tạp
莫布里=Mạc Bố Lý
莫成萧=Mạc Thành Tiêu
莫文锋=Mạc Văn Phong
莫无悔=Mạc Vô Hối
莫星图=Mạc Tinh Đồ
莫秋霞=Mạc Thu Hà
莫莱亚=Mạc Lai Á
莫轻舞=Mạc Khinh Vũ
莫长兴=Mạc Trường Hưng
莱伊恩=Lai Y Ân
莱哈特=Lai Cáp Đặc
莱茵家=Lai Nhân Gia
莲京娜=Liên Kinh Na
莽荒侯=Mãng Hoang Hầu
菩提院=Bồ Đề Viện
菲利普=Phỉ Lợi Phổ
萧不夜=Tiêu Bất Dạ
萧世刚=Tiêu Thế Cương
萧世杰=Tiêu Thế Kiệt
萧世清=Tiêu Thế Thanh
萧世芸=Tiêu Thế Vân
萧世风=Tiêu Thế Phong
萧云海=Tiêu Vân Hải
萧伯纳=Tiêu Bá Nạp
萧佛妆=Tiêu Phật Trang
萧凝秋=Tiêu Ngưng Thu
萧剑光=Tiêu Kiếm Quang
萧千瑞=Tiêu Thiên Thụy
萧吉嫣=Tiêu Cát Yên
萧吉寒=Tiêu Cát Hàn
萧吉山=Tiêu Cát Sơn
萧吉峰=Tiêu Cát Phong
萧吉川=Tiêu Cát Xuyên
萧吉昌=Tiêu Cát Xương
萧吉涛=Tiêu Cát Đào
萧吉远=Tiêu Cát Viễn
萧吉飞=Tiêu Cát Phi
萧哲翰=Tiêu Triết Hàn
萧大宝=Tiêu Đại Bảo
萧大陆=Tiêu Đại Lục
萧天凌=Tiêu Thiên Lăng
萧天啸=Tiêu Thiên Khiếu
萧天赐=Tiêu Thiên Tứ
萧天风=Tiêu Thiên Phong
萧子杰=Tiêu Tử Kiệt
萧子豪=Tiêu Tử Hào
萧寄凡=Tiêu Ký Phàm
萧布雨=Tiêu Bố Vũ
萧怡然=Tiêu Di Nhiên
萧惊鸿=Tiêu Kinh Hồng
萧慕雪=Tiêu Mộ Tuyết
萧摩诃=Tiêu Ma Ha
萧文宇=Tiêu Văn Vũ
萧文远=Tiêu Văn Viễn
萧晚妆=Tiêu Vãn Trang
萧晚风=Tiêu Vãn Phong
萧林龙=Tiêu Lâm Long
萧楚生=Tiêu Sở Sinh
萧玉若=Tiêu Ngọc Nhược
萧玉茹=Tiêu Ngọc Như
萧玉雅=Tiêu Ngọc Nhã
萧玉霜=Tiêu Ngọc Sương
萧甜甜=Tiêu Điềm Điềm
萧碧痕=Tiêu Bích Ngân
萧祥丽=Tiêu Tường Lệ
萧祥昊=Tiêu Tường Hạo
萧祥灵=Tiêu Tường Linh
萧祥腾=Tiêu Tường Đằng
萧祥良=Tiêu Tường Lương
萧秉国=Tiêu Bỉnh Quốc
萧紫葑=Tiêu Tử Phong
萧纯纯=Tiêu Thuần Thuần
萧苕敏=Tiêu Điều Mẫn
萧行云=Tiêu Hành Vân
萧远山=Tiêu Viễn Sơn
萧逸尘=Tiêu Dật Trần
萧逸才=Tiêu Dật Tài
萧震岳=Tiêu Chấn Nhạc
萨奈斯=Tát Nại Tư
萨尔木=Tát Nhĩ Mộc
萨尔贡=Tát Nhĩ Cống
萨罗斯=Tát La Tư
萨诺斯=Tát Nặc Tư
萨迪逊=Tát Địch Tốn
萨雷亚=Tát Lôi Á
葛云翔=Cát Vân Tường
葛兴业=Cát Hưng Nghiệp
葛凤英=Cát Phượng Anh
葛明礼=Cát Minh Lễ
葛春丽=Cát Xuân Lệ
葛永秋=Cát Vĩnh Thu
葛灵素=Cát Linh Tố
葛胜安=Cát Thắng An
葛逸飞=Cát Dật Phi
董丽娜=Đổng Lệ Na
董书亮=Đổng Thư Lượng
董云杰=Đổng Vân Kiệt
董仲舒=Đổng Trọng Thư
董其峰=Đổng Kỳ Phong
董向瑞=Đổng Hướng Thụy
董哲紫=Đổng Triết Tử
董国桥=Đổng Quốc Kiều
董子衿=Đổng Tử Câm
董小宛=Đổng Tiểu Uyển
董小容=Đổng Tiểu Dung
董巧巧=Đổng Xảo Xảo
董建林=Đổng Kiến Lâm
董明光=Đổng Minh Quang
董树亮=Đổng Thụ Lượng
董汉山=Đổng Hán Sơn
董清善=Đổng Thanh Thiện
董秀升=Đổng Tú Thăng
董秋景=Đổng Thu Cảnh
董老爹=Đổng Lão Đa
董芳伦=Đổng Phương Luân
董英傑=Đổng Anh Kiệt
董莺莺=Đổng Oanh Oanh
董贵华=Đổng Quý Hoa
董逸风=Đổng Dật Phong
董青山=Đổng Thanh Sơn
董静芝=Đổng Tĩnh Chi
蒂罗尔=Đế La Nhĩ
蒋大海=Tương Đại Hải
蒋大鸿=Tương Đại Hồng
蒋太平=Tương Thái Bình
蒋奇伟=Tương Kỳ Vĩ
蒋婷婷=Tương Đình Đình
蒋方地=Tương Phương Địa
蒋桂沛=Tương Quế Phái
蒋洪洋=Tương Hồng Dương
蒋玉东=Tương Ngọc Đông
蒋玲玲=Tương Linh Linh
蒋百里=Tương Bách Lý
蒋雪松=Tương Tuyết Tùng
蒙妍茜=Mông Nghiên Thiến
蒙旭坚=Mông Húc Kiên
蒙杯然=Mông Bôi Nhiên
蒙特罗=Mông Đặc La
蒙迪尤=Mông Địch Vưu
蒲星辉=Bồ Tinh Huy
蓝凤凰=Lam Phượng Hoàng
蓝天枫=Lam Thiên Phong
蓝天龙=Lam Thiên Long
蓝小刚=Lam Tiểu Cương
蓝幽幽=Lam U U
蓝梦云=Lam Mộng Vân
蓝楚燕=Lam Sở Yến
蓝特则=Lam Đặc Tắc
蓝蝴蝶=Lam Hồ Điệp
蓝豪翰=Lam Hào Hàn
蓝雨仙=Lam Vũ Tiên
蓝雪柔=Lam Tuyết Nhu
蓝龙天=Lam Long Thiên
蔡东权=Thái Đông Quyền
蔡中明=Thái Trung Minh
蔡依雪=Thái Y Tuyết
蔡元元=Thái Nguyên Nguyên
蔡元定=Thái Nguyên Định
蔡公民=Thái Công Dân
蔡军毅=Thái Quân Nghị
蔡凤雪=Thái Phượng Tuyết
蔡则民=Thái Tắc Dân
蔡大江=Thái Đại Giang
蔡建中=Thái Kiến Trung
蔡志华=Thái Chí Hoa
蔡志扬=Thái Chí Dương
蔡忠豪=Thái Trung Hào
蔡文星=Thái Văn Tinh
蔡正秋=Thái Chánh Thu
蔡正阳=Thái Chánh Dương
蔡清婉=Thái Thanh Uyển
蔡真良=Thái Chân Lương
蔡红旗=Thái Hồng Kỳ
蔡红藉=Thái Hồng Tạ
蔡红藕=Thái Hồng Ngẫu
蔡羽绾=Thái Vũ Oản
蔡菊秋=Thái Cúc Thu
蔡金斗=Thái Kim Đấu
蔡金花=Thái Kim Hoa
蕲春侯=Kỳ Xuân Hầu
薛凯文=Tiết Khải Văn
薛奎安=Tiết Khuê An
薛宝琴=Tiết Bảo Cầm
薛家龙=Tiết Gia Long
薛思绮=Tiết Tư Khỉ
薛紅線=Tiết Hồng Tuyến
薛贝尔=Tiết Bối Nhĩ
薛问鼎=Tiết Vấn Đỉnh
薛雍炎=Tiết Ung Viêm
藏宾白=Tàng Tân Bạch
藏尸江=Tàng Thi Giang
藤青山=Đằng Thanh Sơn
蘇放豪=Tô Phóng Hào
虚慕阳=Hư Mộ Dương
虚无界=Hư Vô Giới
虞嫚媛=Ngu Mạn Viện
蚀骨龙=Thực Cốt Long
蝎子王=Hạt Tử Vương
蝶思诗=Điệp Tư Thi
蝶枫舞=Điệp Phong Vũ
血光斩=Huyết Quang Trảm
血公子=Huyết Công Tử
血手门=Huyết Thủ Môn
血河图=Huyết Hà Đồ
血灵鸟=Huyết Linh Điểu
血舞阳=Huyết Vũ Dương，
血魂爪=Huyết Hồn Trảo
衣清云=Y Thanh Vân
袁万武=Viên Vạn Vũ
袁万章=Viên Vạn Chương
袁世凯=Viên Thế Khải
袁业政=Viên Nghiệp Chính
袁云渊=Viên Vân Uyên
袁倪萍=Viên Nghê Bình
袁克定=Viên Khắc Định
袁凤鸣=Viên Phượng Minh
袁天章=Viên Thiên Chương
袁天纲=Viên Thiên Cương
袁天罡=Viên Thiên Cương
袁娇妹=Viên Kiều Muội
袁宏军=Viên Hoành Quân
袁宏志=Viên Hoành Chí
袁宝义=Viên Bảo Nghĩa
袁尚武=Viên Thượng Vũ
袁德奖=Viên Đức Tưởng
袁志宏=Viên Chí Hoành
袁思蓉=Viên Tư Dong
袁文丽=Viên Văn Lệ
袁映珞=Viên Ánh Lạc
袁树珊=Viên Thụ San
袁泽宇=Viên Trạch Vũ
袁静淑=Viên Tĩnh Thục
裁冰绡=Tài Băng Tiêu
裁延奇=Tài Duyên Kỳ
裁纤纤=Tài Tiêm Tiêm
裁缈缈=Tài Miểu Miểu
裂无痕=Liệt Vô Ngân
裘珊玉=Cừu San Ngọc
裘馨予=Cừu Hinh Dư
裴元然=Bùi Nguyên Nhiên
裴罗嘉=Bùi La Gia
裴罗迦=Bùi La Già
裴雪莲=Bùi Tuyết Liên
褚宜良=Trử Nghi Lương
褚桂亭=Trử Quế Đình
襄子湛=Tương Tử Trạm
襄子潢=Tương Tử Hoàng
西多夫=Tây Đa Phu
西尔弗=Tây Nhĩ Phất
西格玛=Tây Cách Mã
西汉姆=Tây Hán Mỗ
西莉亚=Tây Lỵ Á
西门崇=Tây Môn Sùng
西门庆=Tây Môn Khánh
西门易=Tây Môn Dịch
西门极=Tây Môn Cực
西门柔=Tây Môn Nhu
西门玉=Tây Môn Ngọc
西门琳=Tây Môn Lâm
西门静=Tây Môn Tĩnh
西雷斯=Tây Lôi Tư
西雷特=Tây Lôi Đặc
解燕白=Giải Yến Bạch
解蕾蕾=Giải Lôi Lôi
言承欢=Ngôn Thừa Hoan
言青山=Ngôn Thanh Sơn
言青松=Ngôn Thanh Tùng
許鐵豐=Hứa Thiết Phong
詹墓石=Chiêm Mộ Thạch
詹姆斯=Chiêm Mỗ Tư'
计千愁=Kế Thiên Sầu
计妙芳=Kế Diệu Phương
记罗林=Ký La Lâm
许万山=Hứa Vạn Sơn
许东林=Hứa Đông Lâm
许云佳=Hứa Vân Giai
许云鹤=Hứa Vân Hạc
许公平=Hứa Công Bình
许冠华=Hứa Quan Hoa
许厅知=Hứa Thính Tri
许唇华=Hứa Thần Hoa
许嘉勇=Hứa Gia Dũng
许小兰=Hứa Tiểu Lan
许尘飞=Hứa Trần Phi
许常德=Hứa Thường Đức
许开祯=Hứa Khai Trinh
许文河=Hứa Văn Hà
许昌明=Hứa Xương Minh
许春华=Hứa Xuân Hoa
许春花=Hứa Xuân Hoa
许正扬=Hứa Chánh Dương
许汝娘=Hứa Nhữ Nương
许沧海=Hứa Thương Hải
许琬晴=Hứa Uyển Tình
许立国=Hứa Lập Quốc
许筱寒=Hứa Tiểu Hàn
许风凯=Hứa Phong Khải
设玄女=Thiết Huyền Nữ
诗音音=Thi Âm Âm
诛魔剑=Tru Ma Kiếm
诛魔院=Tru Ma Viện
诸春秋=Chư Xuân Thu
诸葛云=Chư Cát Vân
诸葛山=Chư Cát Sơn
诸葛艳=Gia Cát Diễm
诸葛野=Chư Cát Dã
诸葛青=Chư Cát Thanh
诸葛韬=Gia Cát Thao
诺伊尔=Nặc Y Nhĩ
诺佛斯=Nặc Phật Tư
诺岚山=Nặc Lam Sơn
诺瓦德=Nặc Ngõa Đức
谢世兴=Tạ Thế Hưng
谢世辉=Tạ Thế Huy
谢云哲=Tạ Vân Triết
谢令国=Tạ Lệnh Quốc
谢俊发=Tạ Tuấn Phát
谢信才=Tạ Tín Tài
谢傲天=Tạ Ngạo Thiên
谢冒发=Tạ Mạo Phát
谢刚还=Tạ Cương Hoàn
谢国忠=Tạ Quốc Trung
谢天豪=Tạ Thiên Hào
谢天龙=Tạ Thiên Long
谢媚儿=Tạ Mị Nhi
谢尔戈=Tạ Nhĩ Qua
谢尔特=Tạ Nhĩ Đặc
谢尔盖=Tạ Nhĩ Cái
谢开发=Tạ Khai Phát
谢开川=Tạ Khai Xuyên
谢开林=Tạ Khai Lâm
谢慧娟=Tạ Tuệ Quyên
谢成江=Tạ Thành Giang
谢拍强=Tạ Phách Cường
谢明浩=Tạ Minh Hạo
谢晓林=Tạ Hiểu Lâm
谢晚晴=Tạ Vãn Tình
谢柱山=Tạ Trụ Sơn
谢正钧=Tạ Chánh Quân
谢海诚=Tạ Hải Thành
谢琴音=Tạ Cầm Âm
谢盟更=Tạ Minh Canh
谢盼盼=Tạ Phán Phán
谢翩翩=Tạ Phiên Phiên
谢若兰=Tạ Nhược Lan
谢薇薇=Tạ Vi Vi
谢语淼=Tạ Ngữ Miểu
谢长剑=Tạ Trường Kiếm
谢鹤语=Tạ Hạc Ngữ
谭向虎=Đàm Hướng Hổ
谭启平=Đàm Khải Bình
谭夜枫=Đàm Dạ Phong
谭建鸣=Đàm Kiến Minh
谭月明=Đàm Nguyệt Minh
谭正铭=Đàm Chánh Minh
谭永谦=Đàm Vĩnh Khiêm
谭爱华=Đàm Ái Hoa
谭雪波=Đàm Tuyết Ba
谷之梅=Cốc Chi Mai
谷之观=Cốc Chi Quan
谷军杰=Cốc Quân Kiệt
谷千帆=Cốc Thiên Phàm
谷小慧=Cốc Tiểu Tuệ
谷幽兰=Cốc U Lan
谷梁刀=Cốc Lương Đao
谷浴白=Cốc Dục Bạch
谷清风=Cốc Thanh Phong
谷牧青=Cốc Mục Thanh
谷良极=Cốc Lương Cực
谷若虚=Cốc Nhược Hư
谷落天=Cốc Lạc Thiên
谷风之=Cốc Phong Chi
谷飞鸿=Cốc Phi Hồng
谷鹏飞=Cốc Bằng Phi
贝德罗=Bối Đức La
贝聿铭=Bối Duật Minh
贝蒂斯=Bối Đế Tư
贝里恩=Bối Lý Ân
贝锦仪=Bối Cẩm Nghi
贝鲁克=Bối Lỗ Khắc
财天王=Tài Thiên Vương
贵族侯=Quý Tộc Hầu
费元成=Phí Nguyên Thành
费兰德=Phí Lan Đức
费凌尘=Phí Lăng Trần
费卜月=Phí Bặc Nguyệt
费向飞=Phí Hướng Phi
费啸成=Phí Khiếu Thành
费国思=Phí Quốc Tư
费宏泽=Phí Hoành Trạch
费小月=Phí Tiểu Nguyệt
费尔顿=Phí Nhĩ Đốn
费志明=Phí Chí Minh
费思泽=Phí Tư Trạch
费恩泽=Phí Ân Trạch
费文远=Phí Văn Viễn
费方成=Phí Phương Thành
费晶晶=Phí Tinh Tinh
费武云=Phí Vũ Vân
费水香=Phí Thủy Hương
费满天=Phí Mãn Thiên
费舍尔=Phí Xá Nhĩ
费里曼=Phí Lý Mạn
费雯丽=Phí Văn Lệ
费青山=Phí Thanh Sơn
费默网=Phí Mặc Võng
费鼎新=Phí Đỉnh Tân
贺一域=Hạ Nhất Vực
贺一天=Hạ Nhất Thiên
贺一涛=Hạ Nhất Đào
贺一炫=Hạ Nhất Huyễn
贺一玲=Hạ Nhất Linh
贺一珑=Hạ Nhất Lung
贺一璋=Hạ Nhất Chương
贺一鸣=Hạ Nhất Minh
